key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
6247,P-81047,Mihali,Gheorghe,1965-12-09,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Gheorghe_Mihali
6248,P-94024,Mihaylov,Borislav,1963-02-12,0,1,0,0,0,3,"1986, 1994, 1998",https://en.wikipedia.org/wiki/Borislav_Mikhailov
6249,P-24215,Mihtarski,Petar,1966-07-15,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Petar_Mihtarski
6250,P-82329,Mijatović,Predrag,1969-01-19,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Predrag_Mijatovi%C4%87
6252,P-01164,Mikel,John Obi,1987-04-22,0,0,0,1,0,2,"2014, 2018",https://en.wikipedia.org/wiki/John_Obi_Mikel
6256,P-82387,Milar,Denis,1952-06-20,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Denis_Milar
6259,P-66178,Mild,Håkan,1971-06-14,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/H%C3%A5kan_Mild
6261,P-57535,Milenković,Nikola,1997-10-12,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Nikola_Milenkovi%C4%87
6262,P-69073,Milevskyi,Artem,1985-01-12,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Artem_Milevskyi
6263,P-39459,Milijaš,Nenad,1983-04-30,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Nenad_Milija%C5%A1
6264,P-12381,Milik,Arkadiusz,1994-02-28,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Arkadiusz_Milik
6265,P-27744,Milinković-Savić,Sergej,1995-02-27,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Sergej_Milinkovi%C4%87-Savi%C4%87
6266,P-24245,Milinković-Savić,Vanja,1997-02-20,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Vanja_Milinkovi%C4%87-Savi%C4%87
6267,P-84477,Milinovič,Željko,1969-10-12,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/%C5%BDeljko_Milinovi%C4%8D
6269,P-55590,Militão,Éder,1998-01-18,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/%C3%89der_Milit%C3%A3o
6270,P-28014,Milito,Diego,1979-06-12,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Diego_Milito
6271,P-91357,Milito,Gabriel,1980-09-07,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Gabriel_Milito
6272,P-44932,Milivojević,Luka,1991-04-07,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Luka_Milivojevi%C4%87
6274,P-58080,Milla,Roger,1952-05-20,0,0,0,0,1,3,"1982, 1990, 1994",https://en.wikipedia.org/wiki/Roger_Milla
6275,P-00809,Millar,Liam,1999-09-27,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Liam_Millar
6276,P-39840,Millar,Rodrigo,1981-11-03,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Rodrigo_Millar
6277,P-07663,Millecamps,Luc,1951-09-10,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Luc_Millecamps
6278,P-52742,Millecamps,Marc,1950-10-09,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Marc_Millecamps
6280,P-31806,Miller,Kamal,1997-05-16,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Kamal_Miller
6281,P-88814,Miller,Roy,1984-11-24,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Roy_Miller_(footballer)
6282,P-11356,Miller,Willie,1955-05-02,0,0,1,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Willie_Miller
6283,P-36196,Milligan,Mark,1985-08-04,0,0,1,1,0,4,"2006, 2010, 2014, 2018",https://en.wikipedia.org/wiki/Mark_Milligan
6284,P-68164,Mills,Danny,1977-05-18,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Danny_Mills
6285,P-47197,Mills,Mick,1949-01-04,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Mick_Mills
6287,P-95616,Milner,James,1986-01-04,0,0,0,1,0,2,"2010, 2014",https://en.wikipedia.org/wiki/James_Milner
6288,P-48250,Milošević,Savo,1973-09-02,0,0,0,0,1,2,"1998, 2006",https://en.wikipedia.org/wiki/Savo_Milo%C5%A1evi%C4%87
6290,P-45235,Miloy,not applicable,1981-05-27,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Miloy
6292,P-00042,Milutinović,Miloš,1933-02-05,0,0,0,0,1,2,"1954, 1958",https://en.wikipedia.org/wiki/Milo%C5%A1_Milutinovi%C4%87
6294,P-14360,Min-jae,Kim,1996-11-15,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Kim_Min-jae_(footballer)
6296,P-43196,Mina,Yerry,1994-09-23,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Yerry_Mina
6297,P-97482,Miñambres,Felipe,1965-04-29,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Felipe_Mi%C3%B1ambres
6299,P-05559,Minamino,Takumi,1995-01-16,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Takumi_Minamino
6300,P-32369,Minavand,Mehrdad,1975-11-30,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Mehrdad_Minavand
6301,P-01933,Minda,Oswaldo,1983-07-26,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Oswaldo_Minda
6309,P-07892,Minou,Antonis,1958-05-04,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Antonis_Minou
6311,P-25209,Mirallas,Kevin,1987-10-05,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Kevin_Mirallas
6312,P-11064,Miranchuk,Aleksei,1995-10-17,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Aleksei_Miranchuk
6315,P-84301,Miranda,not applicable,1984-09-07,0,0,1,0,0,1,2018,"https://en.wikipedia.org/wiki/Miranda_(footballer,_born_1984)"
6317,P-01779,Mirandinha,not applicable,1952-02-26,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Sebasti%C3%A3o_Miranda_da_Silva_Filho
6320,P-12268,Mirković,Zoran,1971-09-21,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Zoran_Mirkovi%C4%87
6321,P-18605,Mirzapour,Ebrahim,1978-09-16,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Ebrahim_Mirzapour
6322,P-75995,Misimović,Zvjezdan,1982-06-05,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Zvjezdan_Misimovi%C4%87
6323,P-67430,Mitchell,Dale,1958-04-21,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Dale_Mitchell_(soccer)
6324,P-50931,Mitić,Rajko,1922-11-19,0,0,0,0,1,2,"1950, 1954",https://en.wikipedia.org/wiki/Rajko_Miti%C4%87
6325,P-27243,Mitkov,Vasil,1943-09-17,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Vasil_Mitkov
6326,P-22633,Mitoma,Kaoru,1997-05-20,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Kaoru_Mitoma
6327,P-97050,Mitroglou,Kostas,1988-03-12,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Kostas_Mitroglou
6328,P-12695,Mitropoulos,Tasos,1957-08-23,0,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Tasos_Mitropoulos
6329,P-85696,Mitrović,Aleksandar,1994-09-16,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87
6330,P-19069,Mitrović,Stefan,1990-05-22,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Stefan_Mitrovi%C4%87_(footballer,_born_1990)"
6338,P-11915,Miyamoto,Tsuneyasu,1977-02-07,0,0,1,0,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Tsuneyasu_Miyamoto
6341,P-56718,Mjällby,Johan,1971-02-09,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Johan_Mj%C3%A4llby
6343,P-44407,Mkacher,Mohamed,1975-05-25,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Mohamed_Mkacher
6345,P-88704,Mkhalele,Helman,1969-10-20,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Helman_Mkhalele
6346,P-91932,Mladenov,Stoycho,1957-04-24,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Stoycho_Mladenov
6347,P-82143,Mladenović,Filip,1991-08-15,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Filip_Mladenovi%C4%87
6348,P-50717,Młynarczyk,Józef,1953-09-20,0,1,0,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/J%C3%B3zef_M%C5%82ynarczyk
6350,P-61850,Mnari,Jawhar,1976-11-08,0,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Jawhar_Mnari
6355,P-61942,Mocanu,Mihai,1942-02-24,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Mihai_Mocanu
6358,P-83987,Moderato,not applicable,1902-07-14,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Moderato_Wisintainer
6359,P-26472,Modise,Teko,1982-12-22,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Teko_Modise
6360,P-29491,Modrić,Luka,1985-09-09,0,0,0,1,0,4,"2006, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Luka_Modri%C4%87
6365,P-35056,Mohamed,Abdulrahman,1963-10-01,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Abdulrahman_Mohamed
6366,P-00384,Mohamed,Habib,1983-12-10,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Habib_Mohamed
6367,P-96771,Mohamed,Hassan,1962-08-23,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Hassan_Mohamed_(footballer)
6368,P-15566,Mohamedi,Munir,1989-05-10,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Munir_Mohamedi
6369,P-01077,Mohammad,Ismaeel,1990-04-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Ismaeel_Mohammad
6370,P-74098,Mohammadi,Milad,1993-09-29,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Milad_Mohammadi
6371,P-31741,Mohammadkhani,Nader,1963-08-23,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Nader_Mohammadkhani
6373,P-97678,Mohammed,Haris,1958-03-03,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Haris_Mohammed
6375,P-84382,Moharrami,Sadegh,1996-03-01,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Sadegh_Moharrami
6377,P-37703,Mohsen,Marwan,1989-02-26,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Marwan_Mohsen
6378,P-07796,Mojica,Johan,1992-08-21,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Johan_Mojica
6380,P-65611,Mokoena,Aaron,1980-11-25,0,0,1,0,0,2,"2002, 2010",https://en.wikipedia.org/wiki/Aaron_Mokoena
6381,P-99521,Mokoena,Teboho,1974-07-10,0,0,0,1,0,1,2002,"https://en.wikipedia.org/wiki/Teboho_Mokoena_(footballer,_born_1974)"
6384,P-49069,Mølby,Jan,1963-07-04,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Jan_M%C3%B8lby
6385,P-67833,Moldovan,Viorel,1972-07-08,0,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Viorel_Moldovan
6387,P-68024,Molefe,Thabang,1979-04-11,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Thabang_Molefe
6389,P-84430,Molina,Nahuel,1998-04-06,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Nahuel_Molina
6390,P-37963,Möller,Andreas,1967-09-02,0,0,0,1,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Andreas_M%C3%B6ller
6392,P-87668,Møller,Peter,1972-03-23,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Peter_M%C3%B8ller
6393,P-75330,Molnar,Miklos,1970-04-10,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Miklos_Molnar
6398,P-87975,Mommens,Raymond,1958-12-27,0,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Raymond_Mommens
6399,P-02080,Mondragón,Faryd,1971-06-21,0,1,0,0,0,3,"1994, 1998, 2014",https://en.wikipedia.org/wiki/Faryd_Mondrag%C3%B3n
6400,P-58367,Monge,Mario,1938-11-27,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Mario_Monge
6404,P-65411,Moniwa,Teruyuki,1981-09-08,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Teruyuki_Moniwa
6409,P-23272,Montazeri,Pejman,1983-09-06,0,0,1,0,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Pejman_Montazeri
6410,P-01311,Montella,Vincenzo,1974-06-18,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Vincenzo_Montella
6412,P-55935,Montero,Jefferson,1989-09-01,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Jefferson_Montero
6413,P-48788,Montero,Mauricio,1963-10-19,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Mauricio_Montero
6414,P-38683,Montero,Paolo,1971-09-03,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Paolo_Montero
6415,P-83931,Montero Castillo,Julio,1944-04-25,0,0,1,1,0,2,"1970, 1974",https://en.wikipedia.org/wiki/Julio_Montero_Castillo
6416,P-36212,Montes,César,1997-02-24,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/C%C3%A9sar_Montes
6419,P-25760,Monti,Luis,1901-05-15,0,0,0,1,0,2,"1930, 1934",https://en.wikipedia.org/wiki/Luis_Monti
6420,P-91431,Montiel,Gonzalo,1997-01-01,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Gonzalo_Montiel
6422,P-37678,Montolivo,Riccardo,1985-01-18,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Riccardo_Montolivo
6425,P-31161,Monzón,Pedro,1962-02-23,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Pedro_Monz%C3%B3n
6427,P-34018,Moon,Seon-min,1992-06-09,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Moon_Seon-min
6428,P-07233,Moon-hwan,Kim,1995-08-01,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Kim_Moon-hwan
6429,P-52816,Moore,Bobby,1941-04-12,0,0,1,0,0,3,"1962, 1966, 1970",https://en.wikipedia.org/wiki/Bobby_Moore
6430,P-66908,Moore,Craig,1975-12-12,0,0,1,0,0,2,"2006, 2010",https://en.wikipedia.org/wiki/Craig_Moore
6432,P-86464,Moore,Joe-Max,1971-02-23,0,0,0,0,1,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Joe-Max_Moore
6433,P-10657,Moore,Kieffer,1992-08-08,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Kieffer_Moore
6436,P-48265,Moore,Shaq,1996-11-02,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Shaq_Moore
6440,P-95847,Mooy,Aaron,1990-09-15,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Aaron_Mooy
6441,P-14709,Mora,Bruno,1937-03-29,0,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Bruno_Mora
6442,P-18894,Mora,Cristian,1979-08-26,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Cristian_Mora
6447,P-22146,Morales,Carlos,1968-11-04,0,0,0,1,0,1,1998,"https://en.wikipedia.org/wiki/Carlos_Morales_(footballer,_born_1968)"
6448,P-93811,Morales,Julio,1945-02-16,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Julio_Morales_(Uruguayan_footballer)
6449,P-98036,Morales,Ramón,1975-10-10,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Ram%C3%B3n_Morales
6450,P-48761,Morales,Richard,1975-02-21,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Richard_Morales
6452,P-15882,Moran,Kevin,1956-04-29,0,0,1,0,0,2,"1990, 1994",https://en.wikipedia.org/wiki/Kevin_Moran_(footballer)
6454,P-47188,Moras,Vangelis,1981-08-26,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Vangelis_Moras
6455,P-29274,Morata,Álvaro,1992-10-23,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata
6458,P-85306,Moravčík,Ľubomír,1965-06-22,0,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/%C4%BDubom%C3%ADr_Morav%C4%8D%C3%ADk
6462,P-53028,Morel,Claudio,1978-02-02,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Claudio_Morel_Rodr%C3%ADguez
6463,P-36986,Morena,Fernando,1952-02-02,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Fernando_Morena
6464,P-21208,Moreno,Héctor,1988-01-17,0,0,1,0,0,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/H%C3%A9ctor_Moreno
6465,P-11058,Moreno,Jaime,1974-01-19,0,0,0,0,1,1,1994,"https://en.wikipedia.org/wiki/Jaime_Moreno_(footballer,_born_1974)"
6466,P-75570,Moreno,Luis Antonio,1970-12-25,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Luis_Antonio_Moreno
6471,P-87723,Morgan,Willie,1944-10-02,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Willie_Morgan
6472,P-08514,Morientes,Fernando,1976-04-05,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Fernando_Morientes
6473,P-69680,Moriero,Francesco,1969-03-31,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Francesco_Moriero
6476,P-72137,Morini,Francesco,1944-08-12,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Francesco_Morini
6477,P-03401,Morínigo,Gustavo,1977-01-23,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Gustavo_Mor%C3%ADnigo
6478,P-49610,Morioka,Ryuzo,1975-10-07,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Ryuzo_Morioka
6479,P-22568,Moriri,Surprise,1980-03-20,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Surprise_Moriri
6480,P-27263,Morishige,Masato,1987-05-21,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Masato_Morishige
6481,P-17348,Morishima,Hiroaki,1972-04-30,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Hiroaki_Morishima
6482,P-75751,Morita,Hidemasa,1995-05-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hidemasa_Morita
6483,P-05766,Morlock,Max,1925-05-11,0,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Max_Morlock
6486,P-04915,Morozov,Gennady,1962-12-30,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Gennady_Morozov
6487,P-69082,Morrell,Joe,1997-01-03,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Joe_Morrell
6488,P-24199,Morris,Chris,1963-12-24,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Chris_Morris_(footballer)
6489,P-77402,Morris,Jordan,1994-10-26,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Jordan_Morris
6491,P-50801,Morsy,Sam,1991-09-10,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Sam_Morsy
6492,P-89453,Mortensen,Stan,1921-05-26,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Stan_Mortensen
6497,P-56491,Moscoso,Gustavo,1955-08-10,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Gustavo_Moscoso
6499,P-26900,Moses,Victor,1990-12-12,0,0,0,1,1,2,"2014, 2018",https://en.wikipedia.org/wiki/Victor_Moses
6500,P-85624,Moshoeu,John,1965-12-18,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/John_Moshoeu
6503,P-09673,Mostefa,Mehdi,1983-08-30,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Mehdi_Mostefa
6504,P-76220,Mostovoi,Aleksandr,1968-08-22,0,0,0,1,0,2,"1994, 2002",https://en.wikipedia.org/wiki/Aleksandr_Mostovoi
6509,P-32717,Motta,Thiago,1982-08-28,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Thiago_Motta
6510,P-69611,Mouath,Malek,1981-08-10,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Malek_Mouath
6513,P-65896,Moukandjo,Benjamin,1988-11-12,0,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Benjamin_Moukandjo
6514,P-04137,Moukoko,Youssoufa,2004-11-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Youssoufa_Moukoko
6515,P-90012,Mount,Mason,1999-01-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Mason_Mount
6517,P-89743,Moutinho,João,1986-09-08,0,0,0,1,0,2,"2014, 2018",https://en.wikipedia.org/wiki/Jo%C3%A3o_Moutinho
6518,P-49445,Mouyémé,Georges,1971-04-15,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Georges_Mouy%C3%A9m%C3%A9
6521,P-62375,Mozer,Carlos,1960-09-19,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Carlos_Mozer
6522,P-01706,Mpenza,Émile,1978-07-04,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/%C3%89mile_Mpenza
6523,P-90633,Mpenza,Mbo,1976-12-04,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Mbo_Mpenza
6524,P-39078,Mphela,Katlego,1984-11-29,0,0,0,0,1,1,2010,https://en.wikipedia.org/wiki/Katlego_Mphela
6530,P-25741,Msakni,Youssef,1990-10-28,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Youssef_Msakni
6533,P-49869,Muccinelli,Ermes,1927-07-28,0,0,0,0,1,2,"1950, 1954",https://en.wikipedia.org/wiki/Ermes_Muccinelli
6534,P-83904,Mucha,Ján,1982-12-05,0,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/J%C3%A1n_Mucha
6535,P-19215,Mudie,Jackie,1930-04-10,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Jackie_Mudie
6539,P-63525,Mujdža,Mensur,1984-03-28,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Mensur_Mujd%C5%BEa
6541,P-50162,Mujica,Juan,1943-12-22,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Juan_Mujica
6542,P-65059,Mukansi,MacDonald,1975-05-26,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/MacDonald_Mukansi
6543,P-44782,Mukombo,Mwanza,1945-12-17,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Mwanza_Mukombo
6545,P-88955,Mulamba,Ndaye,1948-11-04,0,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Ndaye_Mulamba
6547,P-82512,Mullen,Jimmy,1923-01-06,0,0,0,0,1,2,"1950, 1954",https://en.wikipedia.org/wiki/Jimmy_Mullen_(footballer_born_1923)
6550,P-34993,Müller,Dieter,1954-04-01,0,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Dieter_M%C3%BCller
6551,P-72441,Müller,Gerd,1945-11-03,0,0,0,0,1,2,"1970, 1974",https://en.wikipedia.org/wiki/Gerd_M%C3%BCller
6552,P-95747,Müller,Hansi,1957-07-27,0,0,0,1,0,2,"1978, 1982",https://en.wikipedia.org/wiki/Hansi_M%C3%BCller
6554,P-60969,Müller,not applicable,1966-01-31,0,0,0,0,1,3,"1986, 1990, 1994","https://en.wikipedia.org/wiki/M%C3%BCller_(footballer,_born_1966)"
6555,P-37656,Müller,Patrick,1976-12-17,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Patrick_M%C3%BCller_(footballer)
6556,P-77109,Müller,Sándor,1948-09-21,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/S%C3%A1ndor_M%C3%BCller
6557,P-28154,Müller,Thomas,1989-09-13,0,0,0,1,1,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/Thomas_M%C3%BCller
6558,P-62668,Mullery,Alan,1941-11-23,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Alan_Mullery
6561,P-91408,Mun,In-guk,1978-09-29,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Mun_In-guk
6562,P-91524,Muñante,Juan,1948-06-12,0,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Juan_Mu%C3%B1ante
6563,P-38187,Munaron,Jacky,1956-09-08,0,1,0,0,0,2,"1982, 1986",https://en.wikipedia.org/wiki/Jacky_Munaron
6565,P-96873,Munguía,Antonio,1942-06-27,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Antonio_Mungu%C3%ADa
6568,P-67053,Muñoz,Carlos,1962-09-08,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Carlos_Mu%C3%B1oz_(Mexican_footballer)
6574,P-17048,Muntari,Mohammed,1993-12-20,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Mohammed_Muntari
6575,P-50641,Muntari,Sulley,1984-08-27,0,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Sulley_Muntari
6576,P-04888,Munteanu,Dorinel,1968-06-25,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Dorinel_Munteanu
6577,P-50044,Muntyan,Vladimir,1946-09-14,0,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Vladimir_Muntyan
6580,P-68833,Murawski,Maciej,1974-02-20,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Maciej_Murawski
6581,P-16245,Muriel,Luis,1991-04-16,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Luis_Muriel
6583,P-72819,Murillo,Michael Amir,1996-02-11,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Michael_Amir_Murillo
6585,P-26542,Murillo,Óscar,1988-04-18,0,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/%C3%93scar_Murillo
6586,P-93627,Murray,Bruce,1966-01-25,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Bruce_Murray_(soccer)
6588,P-07282,Murray,Jimmy,1933-02-04,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Jimmy_Murray_(footballer_born_1933)
6592,P-19591,Musa,Ahmed,1992-10-14,0,0,0,0,1,2,"2014, 2018",https://en.wikipedia.org/wiki/Ahmed_Musa
6593,P-00234,Musabah,Muhsin,1964-10-01,0,1,0,0,0,1,1990,https://en.wikipedia.org/wiki/Muhsin_Musabah
6594,P-59571,Musah,Yunus,2002-11-29,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Yunus_Musah
6595,P-39234,Musiał,Adam,1948-12-18,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Adam_Musia%C5%82
6596,P-47182,Musiala,Jamal,2003-02-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jamal_Musiala
